filename,N,M,V,J_V_final,T,rough_success,refined_success,ground_state_overlap,energy_difference
output_235.txt,5,2,-1,2.5,4.6375,True,True,0.999792,0.001687
output_236.txt,5,2,-1,2.5,5.05,True,True,0.999936,0.000524
output_237.txt,,,,,,False,False,,
output_238.txt,5,2,-1,2.5,5.875,True,True,0.997527,0.018925
output_239.txt,,,,,,False,False,,
output_24.txt,3,2,-1,2.5,8.762500000000001,True,True,0.996597,0.026542
output_240.txt,,,,,,False,False,,
output_241.txt,,,,,,False,False,,
output_242.txt,,,,,,False,False,,
output_243.txt,2,3,-1,2.5,2.1625,True,True,0.999405,0.005452
output_244.txt,,,,,,False,False,,
output_245.txt,,,,,,False,False,,
output_246.txt,,,,,,False,False,,
output_247.txt,,,,,,False,False,,
output_248.txt,,,,,,False,False,,
output_249.txt,,,,,,False,False,,
output_25.txt,3,2,-1,2.5,9.175,True,True,1.0,3e-06
output_250.txt,,,,,,False,False,,
output_26.txt,3,2,-1,2.5,9.5875,True,True,0.996637,0.026288
output_27.txt,3,2,-1,2.5,10.0,True,True,0.999994,6.6e-05
output_28.txt,3,3,-1,2.5,0.1,True,True,0.015067,11.465612
output_29.txt,3,3,-1,2.5,0.5125000000000001,True,True,0.774612,1.817228
output_3.txt,3,2,-1,2.5,0.925,True,True,0.995349,0.037178
output_30.txt,3,3,-1,2.5,0.925,True,True,0.984207,0.120504
output_31.txt,3,3,-1,2.5,1.3375000000000001,True,True,0.991555,0.060875
output_32.txt,2,2,-1,2.5,4.6375,True,True,1.0,0.0
output_33.txt,3,3,-1,2.5,1.7500000000000002,True,True,0.996112,0.027429
output_34.txt,3,3,-1,2.5,2.1625,True,True,0.997376,0.017159
output_35.txt,3,3,-1,2.5,2.575,True,True,0.998874,0.007996
output_36.txt,3,3,-1,2.5,2.9875000000000003,True,True,0.998235,0.013635
output_37.txt,3,3,-1,2.5,3.4000000000000004,True,True,0.998329,0.011655
output_38.txt,3,3,-1,2.5,3.8125000000000004,True,True,0.999737,0.001423
output_39.txt,3,3,-1,2.5,4.225,True,True,0.991165,0.065622
output_4.txt,3,2,-1,2.5,1.3375000000000001,True,True,0.999614,0.003226
output_40.txt,3,3,-1,2.5,4.6375,True,True,0.999768,0.001533
output_46.txt,3,3,-1,2.5,6.7,True,True,0.99982,0.001604
output_47.txt,3,3,-1,2.5,7.1125,True,True,0.999978,0.000182
output_5.txt,3,2,-1,2.5,1.7500000000000002,True,True,0.999993,7.5e-05
output_51.txt,3,3,-1,2.5,8.762500000000001,True,True,0.999992,7.5e-05
output_52.txt,3,3,-1,2.5,9.175,True,True,0.999701,0.00236
output_53.txt,3,3,-1,2.5,9.5875,True,True,0.999988,8.7e-05
output_54.txt,2,2,-1,2.5,5.4625,True,True,0.999998,1.6e-05
output_56.txt,3,4,-1,2.5,0.1,True,True,0.002767,12.920374
output_57.txt,3,4,-1,2.5,0.5125000000000001,True,True,0.252788,4.356386
output_6.txt,3,2,-1,2.5,2.1625,True,True,0.999782,0.002299
output_61.txt,3,4,-1,2.5,2.1625,True,True,0.985353,0.092451
output_66.txt,3,4,-1,2.5,3.8125000000000004,True,True,0.99831,0.007675
output_67.txt,3,4,-1,2.5,4.225,True,True,0.999066,0.004854
output_7.txt,3,2,-1,2.5,2.575,True,True,0.999992,8.6e-05
output_71.txt,3,4,-1,2.5,5.875,True,True,0.999798,0.001607
output_72.txt,3,4,-1,2.5,6.2875000000000005,True,True,0.99963,0.002188
output_73.txt,3,4,-1,2.5,6.7,True,True,0.999892,0.000708
output_74.txt,3,4,-1,2.5,7.1125,True,True,0.9999,0.000778
output_75.txt,3,4,-1,2.5,7.525,True,True,0.999957,0.000272
output_76.txt,2,2,-1,2.5,6.2875000000000005,True,True,1.0,0.0
output_77.txt,3,4,-1,2.5,7.9375,True,True,0.999863,0.000848
output_78.txt,3,4,-1,2.5,8.35,True,True,0.999829,0.000977
output_8.txt,3,2,-1,2.5,2.9875000000000003,True,True,0.999999,1.1e-05
output_81.txt,3,4,-1,2.5,9.5875,True,True,0.999931,0.000448
output_86.txt,3,5,-1,2.5,1.3375000000000001,True,True,0.960989,0.268833
output_87.txt,2,2,-1,2.5,6.7,True,True,0.999805,0.001923
output_88.txt,3,5,-1,2.5,1.7500000000000002,True,True,0.9694,0.209215
output_9.txt,3,2,-1,2.5,3.4000000000000004,True,True,0.997904,0.016551
output_91.txt,3,5,-1,2.5,2.9875000000000003,True,True,0.978843,0.102519
output_96.txt,3,5,-1,2.5,5.05,True,True,0.995459,0.016163
