filename,N,M,V,J_V_final,T,rough_success,refined_success,ground_state_overlap,energy_difference
output_224.txt,5,2,1,2.5,0.5125000000000001,True,True,0.976389,0.172487
output_225.txt,5,2,1,2.5,0.925,True,True,0.984761,0.061838
output_226.txt,5,2,1,2.5,1.3375000000000001,True,True,0.985047,0.055633
output_227.txt,5,2,1,2.5,1.7500000000000002,True,True,0.993631,0.028003
output_228.txt,5,2,1,2.5,2.1625,True,True,0.99502,0.017804
output_229.txt,5,2,1,2.5,2.575,True,True,0.995498,0.015014
output_23.txt,3,2,1,2.5,8.35,True,True,0.999992,7.5e-05
output_230.txt,5,2,1,2.5,2.9875000000000003,True,True,0.9979,0.005861
output_231.txt,5,2,1,2.5,3.4000000000000004,True,True,0.998665,0.005246
output_232.txt,2,3,1,2.5,1.7500000000000002,True,True,0.999342,0.004599
output_233.txt,5,2,1,2.5,3.8125000000000004,True,True,0.997847,0.012771
output_234.txt,5,2,1,2.5,4.225,True,True,0.999763,0.001358
output_235.txt,5,2,1,2.5,4.6375,True,True,0.999404,0.002098
output_236.txt,5,2,1,2.5,5.05,True,True,0.999501,0.002904
output_237.txt,5,2,1,2.5,5.4625,True,True,0.998492,0.009424
output_238.txt,5,2,1,2.5,5.875,True,True,0.998923,0.0034
output_239.txt,5,2,1,2.5,6.2875000000000005,True,True,0.999238,0.002063
output_24.txt,3,2,1,2.5,8.762500000000001,True,True,0.999654,0.002353
output_240.txt,5,2,1,2.5,6.7,True,True,0.998629,0.006874
output_241.txt,5,2,1,2.5,7.1125,True,True,0.998984,0.003659
output_242.txt,5,2,1,2.5,7.525,True,True,0.999118,0.002828
output_243.txt,2,3,1,2.5,2.1625,True,True,0.999691,0.002275
output_244.txt,5,2,1,2.5,7.9375,True,True,0.999065,0.003093
output_245.txt,5,2,1,2.5,8.35,True,True,0.999023,0.002977
output_246.txt,5,2,1,2.5,8.762500000000001,True,True,0.999941,0.000348
output_247.txt,5,2,1,2.5,9.175,True,True,0.999668,0.001002
output_248.txt,5,2,1,2.5,9.5875,True,True,0.999942,0.000367
output_249.txt,5,2,1,2.5,10.0,True,True,0.999668,0.001344
output_25.txt,3,2,1,2.5,9.175,True,True,0.999998,2e-05
output_250.txt,5,3,1,2.5,0.1,True,True,0.001437,15.541604
output_251.txt,5,3,1,2.5,0.5125000000000001,True,True,0.834372,1.127338
output_252.txt,5,3,1,2.5,0.925,True,True,0.981566,0.096855
output_253.txt,5,3,1,2.5,1.3375000000000001,True,True,0.98064,0.078459
output_254.txt,2,3,1,2.5,2.575,True,True,0.999774,0.002371
output_255.txt,5,3,1,2.5,1.7500000000000002,True,True,0.98184,0.060324
output_256.txt,5,3,1,2.5,2.1625,True,True,0.9847,0.048471
output_257.txt,5,3,1,2.5,2.575,True,True,0.989292,0.034949
output_258.txt,5,3,1,2.5,2.9875000000000003,True,True,0.991986,0.025529
output_259.txt,5,3,1,2.5,3.4000000000000004,True,True,0.994188,0.017082
output_26.txt,3,2,1,2.5,9.5875,True,True,0.999985,0.000119
output_260.txt,5,3,1,2.5,3.8125000000000004,True,True,0.995642,0.010124
output_261.txt,5,3,1,2.5,4.225,True,True,0.995403,0.014358
output_262.txt,5,3,1,2.5,4.6375,True,True,0.997706,0.005299
output_263.txt,5,3,1,2.5,5.05,True,True,0.99791,0.004805
output_264.txt,5,3,1,2.5,5.4625,True,True,0.998549,0.00358
output_265.txt,2,3,1,2.5,2.9875000000000003,True,True,0.999924,0.000534
output_266.txt,5,3,1,2.5,5.875,True,True,0.998736,0.004047
output_267.txt,5,3,1,2.5,6.2875000000000005,True,True,0.9989,0.003179
output_268.txt,5,3,1,2.5,6.7,True,True,0.999069,0.002836
output_269.txt,5,3,1,2.5,7.1125,True,True,0.998935,0.004382
output_27.txt,3,2,1,2.5,10.0,True,True,0.999973,0.000218
output_270.txt,5,3,1,2.5,7.525,True,True,0.99904,0.003385
output_271.txt,5,3,1,2.5,7.9375,True,True,0.998699,0.005498
output_272.txt,5,3,1,2.5,8.35,True,True,0.999152,0.003579
output_273.txt,5,3,1,2.5,8.762500000000001,True,True,0.999534,0.002259
output_274.txt,5,3,1,2.5,9.175,True,True,0.99947,0.00283
output_275.txt,5,3,1,2.5,9.5875,True,True,0.999924,0.000387
output_276.txt,2,3,1,2.5,3.4000000000000004,True,True,0.999985,0.000131
output_277.txt,5,3,1,2.5,10.0,True,True,0.999777,0.001258
output_278.txt,5,4,1,2.5,0.1,True,True,6.4e-05,18.247336
output_279.txt,,,,,,False,False,,
output_28.txt,3,3,1,2.5,0.1,True,True,0.019207,9.512298
output_280.txt,,,,,,False,False,,
output_281.txt,,,,,,False,False,,
output_282.txt,,,,,,False,False,,
output_283.txt,,,,,,False,False,,
output_284.txt,,,,,,False,False,,
output_285.txt,,,,,,False,False,,
output_286.txt,,,,,,False,False,,
output_287.txt,2,3,1,2.5,3.8125000000000004,True,True,0.999957,0.000294
output_288.txt,,,,,,False,False,,
output_289.txt,,,,,,False,False,,
output_29.txt,3,3,1,2.5,0.5125000000000001,True,True,0.680129,2.24207
output_290.txt,,,,,,False,False,,
output_291.txt,,,,,,False,False,,
output_292.txt,,,,,,False,False,,
output_293.txt,,,,,,False,False,,
output_294.txt,,,,,,False,False,,
output_295.txt,,,,,,False,False,,
output_296.txt,,,,,,False,False,,
output_297.txt,,,,,,False,False,,
output_298.txt,2,3,1,2.5,4.225,True,True,0.999982,0.000137
output_299.txt,,,,,,False,False,,
output_3.txt,3,2,1,2.5,0.925,True,True,0.990329,0.035045
output_30.txt,3,3,1,2.5,0.925,True,True,0.986318,0.070159
output_300.txt,,,,,,False,False,,
output_301.txt,,,,,,False,False,,
output_302.txt,,,,,,False,False,,
output_303.txt,,,,,,False,False,,
output_304.txt,,,,,,False,False,,
output_305.txt,,,,,,False,False,,
output_306.txt,,,,,,False,False,,
output_307.txt,,,,,,False,False,,
output_308.txt,,,,,,False,False,,
output_309.txt,2,3,1,2.5,4.6375,True,True,0.999977,0.000164
output_31.txt,3,3,1,2.5,1.3375000000000001,True,True,0.986267,0.051327
output_310.txt,,,,,,False,False,,
output_311.txt,,,,,,False,False,,
output_312.txt,,,,,,False,False,,
output_313.txt,,,,,,False,False,,
output_314.txt,,,,,,False,False,,
output_315.txt,,,,,,False,False,,
output_316.txt,,,,,,False,False,,
output_317.txt,,,,,,False,False,,
output_318.txt,,,,,,False,False,,
output_319.txt,,,,,,False,False,,
output_32.txt,2,2,1,2.5,4.6375,True,True,0.999987,0.000126
output_320.txt,2,3,1,2.5,5.05,True,True,0.999982,0.000135
output_321.txt,,,,,,False,False,,
output_322.txt,,,,,,False,False,,
output_323.txt,,,,,,False,False,,
output_324.txt,,,,,,False,False,,
output_325.txt,,,,,,False,False,,
output_326.txt,,,,,,False,False,,
output_327.txt,,,,,,False,False,,
output_328.txt,,,,,,False,False,,
output_329.txt,,,,,,False,False,,
output_33.txt,3,3,1,2.5,1.7500000000000002,True,True,0.987102,0.032717
output_330.txt,,,,,,False,False,,
output_331.txt,2,3,1,2.5,5.4625,True,True,0.999962,0.00029
output_332.txt,2,2,1,2.5,0.925,True,True,0.999401,0.005908
output_333.txt,,,,,,False,False,,
output_334.txt,2,3,1,2.5,5.875,True,True,0.999985,0.000151
output_335.txt,2,3,1,2.5,6.2875000000000005,True,True,0.999977,0.000213
output_336.txt,2,3,1,2.5,6.7,True,True,0.999994,4.4e-05
output_337.txt,2,3,1,2.5,7.1125,True,True,0.999991,8.6e-05
output_338.txt,2,3,1,2.5,7.525,True,True,0.999612,0.003748
output_339.txt,2,3,1,2.5,7.9375,True,True,0.999984,0.000135
output_34.txt,3,3,1,2.5,2.1625,True,True,0.987685,0.029404
output_340.txt,2,3,1,2.5,8.35,True,True,0.999841,0.00176
output_341.txt,2,3,1,2.5,8.762500000000001,True,True,0.999982,0.000135
output_342.txt,2,3,1,2.5,9.175,True,True,0.999997,2.6e-05
output_343.txt,2,3,1,2.5,9.5875,True,True,0.999989,0.00011
output_344.txt,2,2,1,2.5,1.3375000000000001,True,True,1.0,0.0
output_345.txt,2,3,1,2.5,10.0,True,True,0.999962,0.000337
output_346.txt,2,4,1,2.5,0.1,True,True,0.02077,7.55579
output_347.txt,2,4,1,2.5,0.5125000000000001,True,True,0.391166,2.336962
output_348.txt,2,4,1,2.5,0.925,True,True,0.941431,0.415291
output_349.txt,2,4,1,2.5,1.3375000000000001,True,True,0.986786,0.093071
output_35.txt,3,3,1,2.5,2.575,True,True,0.996317,0.021285
output_350.txt,2,4,1,2.5,1.7500000000000002,True,True,0.991541,0.056323
output_351.txt,2,4,1,2.5,2.1625,True,True,0.991371,0.053261
output_352.txt,2,4,1,2.5,2.575,True,True,0.993221,0.036935
output_353.txt,2,4,1,2.5,2.9875000000000003,True,True,0.996041,0.020692
output_354.txt,2,4,1,2.5,3.4000000000000004,True,True,0.998316,0.009108
output_355.txt,2,2,1,2.5,1.7500000000000002,True,True,1.0,0.0
output_356.txt,2,4,1,2.5,3.8125000000000004,True,True,0.999415,0.00322
output_357.txt,2,4,1,2.5,4.225,True,True,0.999765,0.001385
output_358.txt,2,4,1,2.5,4.6375,True,True,0.999742,0.001521
output_359.txt,2,4,1,2.5,5.05,True,True,0.999938,0.000341
output_36.txt,3,3,1,2.5,2.9875000000000003,True,True,0.995327,0.020059
output_360.txt,2,4,1,2.5,5.4625,True,True,0.999979,0.000162
output_361.txt,2,4,1,2.5,5.875,True,True,0.999972,0.000184
output_362.txt,2,4,1,2.5,6.2875000000000005,True,True,0.999976,0.000146
output_363.txt,2,4,1,2.5,6.7,True,True,0.999989,8.5e-05
output_364.txt,2,4,1,2.5,7.1125,True,True,0.999792,0.00131
output_365.txt,2,4,1,2.5,7.525,True,True,0.999982,0.000104
output_366.txt,2,2,1,2.5,2.1625,True,True,1.0,0.0
output_367.txt,2,4,1,2.5,7.9375,True,True,0.999919,0.000521
output_368.txt,2,4,1,2.5,8.35,True,True,0.999805,0.001267
output_369.txt,2,4,1,2.5,8.762500000000001,True,True,0.999941,0.000404
output_37.txt,3,3,1,2.5,3.4000000000000004,True,True,0.997957,0.010096
output_370.txt,2,4,1,2.5,9.175,True,True,0.999976,0.000165
output_371.txt,2,4,1,2.5,9.5875,True,True,0.999994,4.5e-05
output_372.txt,2,4,1,2.5,10.0,True,True,0.999987,8.7e-05
output_373.txt,2,5,1,2.5,0.1,True,True,0.007137,8.174487
output_374.txt,2,5,1,2.5,0.5125000000000001,True,True,0.223835,3.29368
output_375.txt,2,5,1,2.5,0.925,True,True,0.827233,1.094029
output_376.txt,2,5,1,2.5,1.3375000000000001,True,True,0.938769,0.371486
output_377.txt,2,2,1,2.5,2.575,True,True,1.0,0.0
output_378.txt,2,5,1,2.5,1.7500000000000002,True,True,0.898448,0.622658
output_379.txt,2,5,1,2.5,2.1625,True,True,0.980629,0.119845
output_38.txt,3,3,1,2.5,3.8125000000000004,True,True,0.997955,0.009336
output_380.txt,2,5,1,2.5,2.575,True,True,0.978312,0.128542
output_381.txt,2,5,1,2.5,2.9875000000000003,True,True,0.981069,0.081596
output_382.txt,2,5,1,2.5,3.4000000000000004,True,True,0.986206,0.058466
output_383.txt,2,5,1,2.5,3.8125000000000004,True,True,0.988303,0.045612
output_384.txt,2,5,1,2.5,4.225,True,True,0.996422,0.018978
output_385.txt,2,5,1,2.5,4.6375,True,True,0.997894,0.012449
output_386.txt,2,5,1,2.5,5.05,True,True,0.996588,0.016583
output_387.txt,2,5,1,2.5,5.4625,True,True,0.99734,0.013057
output_388.txt,2,2,1,2.5,2.9875000000000003,True,True,1.0,0.0
output_389.txt,2,5,1,2.5,5.875,True,True,0.998462,0.007105
output_39.txt,3,3,1,2.5,4.225,True,True,0.998829,0.006059
output_390.txt,2,5,1,2.5,6.2875000000000005,True,True,0.998678,0.005434
output_391.txt,2,5,1,2.5,6.7,True,True,0.998801,0.00575
output_392.txt,2,5,1,2.5,7.1125,True,True,0.912336,0.577657
output_393.txt,2,5,1,2.5,7.525,True,True,0.908517,0.589566
output_394.txt,2,5,1,2.5,7.9375,True,True,0.997339,0.009108
output_395.txt,2,5,1,2.5,8.35,True,True,0.998542,0.008405
output_396.txt,2,5,1,2.5,8.762500000000001,True,True,0.999089,0.005642
output_397.txt,2,5,1,2.5,9.175,True,True,0.998659,0.00482
output_398.txt,2,5,1,2.5,9.5875,True,True,0.998966,0.003683
output_399.txt,2,2,1,2.5,3.4000000000000004,True,True,1.0,0.0
output_4.txt,3,2,1,2.5,1.3375000000000001,True,True,0.990034,0.031995
output_40.txt,3,3,1,2.5,4.6375,True,True,0.999359,0.003171
output_400.txt,,,,,,False,False,,
output_41.txt,3,3,1,2.5,5.05,True,True,0.998908,0.003333
output_42.txt,3,3,1,2.5,5.4625,True,True,0.999376,0.0023
output_43.txt,2,2,1,2.5,5.05,True,True,1.0,0.0
output_44.txt,3,3,1,2.5,5.875,True,True,0.999624,0.001575
output_45.txt,3,3,1,2.5,6.2875000000000005,True,True,0.999858,0.000743
output_46.txt,3,3,1,2.5,6.7,True,True,0.999758,0.001154
output_47.txt,3,3,1,2.5,7.1125,True,True,0.999261,0.005176
output_48.txt,3,3,1,2.5,7.525,True,True,0.999947,0.000279
output_49.txt,3,3,1,2.5,7.9375,True,True,0.99967,0.001974
output_5.txt,3,2,1,2.5,1.7500000000000002,True,True,0.987938,0.042954
output_50.txt,3,3,1,2.5,8.35,True,True,0.999353,0.002837
output_51.txt,3,3,1,2.5,8.762500000000001,True,True,0.998939,0.005257
output_52.txt,3,3,1,2.5,9.175,True,True,0.99933,0.002425
output_53.txt,3,3,1,2.5,9.5875,True,True,0.999893,0.000664
output_54.txt,2,2,1,2.5,5.4625,True,True,1.0,0.0
output_55.txt,3,3,1,2.5,10.0,True,True,0.999947,0.000279
output_56.txt,3,4,1,2.5,0.1,True,True,0.003024,11.119553
output_57.txt,3,4,1,2.5,0.5125000000000001,True,True,0.257794,3.357509
output_58.txt,3,4,1,2.5,0.925,True,True,0.935658,0.4527
output_59.txt,3,4,1,2.5,1.3375000000000001,True,True,0.980684,0.107234
output_6.txt,3,2,1,2.5,2.1625,True,True,0.990429,0.038996
output_60.txt,3,4,1,2.5,1.7500000000000002,True,True,0.97832,0.096983
output_61.txt,3,4,1,2.5,2.1625,True,True,0.977114,0.081019
output_62.txt,3,4,1,2.5,2.575,True,True,0.979618,0.062813
output_63.txt,3,4,1,2.5,2.9875000000000003,True,True,0.983096,0.043355
output_64.txt,3,4,1,2.5,3.4000000000000004,True,True,0.986301,0.027686
output_65.txt,2,2,1,2.5,5.875,True,True,1.0,0.0
output_66.txt,3,4,1,2.5,3.8125000000000004,True,True,0.988436,0.022413
output_67.txt,3,4,1,2.5,4.225,True,True,0.990696,0.016865
output_68.txt,3,4,1,2.5,4.6375,True,True,0.992719,0.017673
output_69.txt,3,4,1,2.5,5.05,True,True,0.993405,0.014644
output_7.txt,3,2,1,2.5,2.575,True,True,0.998676,0.00942
output_70.txt,3,4,1,2.5,5.4625,True,True,0.994446,0.011033
output_71.txt,3,4,1,2.5,5.875,True,True,0.994766,0.009949
output_72.txt,3,4,1,2.5,6.2875000000000005,True,True,0.994124,0.012319
output_73.txt,3,4,1,2.5,6.7,True,True,0.996226,0.007427
output_74.txt,3,4,1,2.5,7.1125,True,True,0.995446,0.008744
output_75.txt,3,4,1,2.5,7.525,True,True,0.996116,0.007192
output_76.txt,2,2,1,2.5,6.2875000000000005,True,True,1.0,2e-06
output_77.txt,3,4,1,2.5,7.9375,True,True,0.99623,0.006952
output_78.txt,3,4,1,2.5,8.35,True,True,0.997014,0.005827
output_79.txt,3,4,1,2.5,8.762500000000001,True,True,0.997707,0.004714
output_8.txt,3,2,1,2.5,2.9875000000000003,True,True,0.999671,0.002851
output_80.txt,3,4,1,2.5,9.175,True,True,0.996799,0.007407
output_81.txt,3,4,1,2.5,9.5875,True,True,0.998165,0.004757
output_82.txt,3,4,1,2.5,10.0,True,True,0.998745,0.002774
output_83.txt,3,5,1,2.5,0.1,True,True,0.000589,12.074528
output_84.txt,3,5,1,2.5,0.5125000000000001,True,True,0.018688,6.089559
output_85.txt,3,5,1,2.5,0.925,True,True,0.869783,0.860474
output_86.txt,3,5,1,2.5,1.3375000000000001,True,True,0.958053,0.256659
output_87.txt,2,2,1,2.5,6.7,True,True,1.0,0.0
output_88.txt,3,5,1,2.5,1.7500000000000002,True,True,0.968442,0.174659
output_89.txt,3,5,1,2.5,2.1625,True,True,0.964608,0.17697
output_9.txt,3,2,1,2.5,3.4000000000000004,True,True,0.999931,0.000558
output_90.txt,3,5,1,2.5,2.575,True,True,0.95936,0.175169
output_91.txt,3,5,1,2.5,2.9875000000000003,True,True,0.966174,0.112708
output_92.txt,3,5,1,2.5,3.4000000000000004,True,True,0.970241,0.082391
output_93.txt,3,5,1,2.5,3.8125000000000004,True,True,0.974155,0.063205
output_94.txt,3,5,1,2.5,4.225,True,True,0.977594,0.047724
output_95.txt,3,5,1,2.5,4.6375,True,True,0.979106,0.038063
output_96.txt,3,5,1,2.5,5.05,True,True,0.98001,0.035124
output_97.txt,3,5,1,2.5,5.4625,True,True,0.981207,0.02947
output_98.txt,2,2,1,2.5,7.1125,True,True,1.0,0.0
output_99.txt,3,5,1,2.5,5.875,True,True,0.984592,0.023558
