filename,N,M,V,J_V_final,T,rough_success,refined_success,ground_state_overlap,energy_difference
output_26.txt,5,2,1,0.5,9.5875,True,True,0.979579,0.03497
output_27.txt,5,2,1,0.5,10.0,True,True,0.425594,0.992904
output_28.txt,5,3,1,0.5,0.1,True,True,3e-06,3.741922
output_29.txt,5,3,1,0.5,0.5125000000000001,True,True,1.5e-05,3.309475
output_3.txt,5,2,1,0.5,0.925,True,True,0.025363,2.161261
output_30.txt,5,3,1,0.5,0.925,True,True,4.9e-05,3.251312
output_31.txt,5,3,1,0.5,1.3375000000000001,True,True,0.000156,3.290976
output_32.txt,3,2,1,0.5,4.6375,True,True,0.456676,0.739932
output_33.txt,5,3,1,0.5,1.7500000000000002,True,True,0.000418,3.32553
output_34.txt,5,3,1,0.5,2.1625,True,True,0.010869,2.494122
output_35.txt,5,3,1,0.5,2.575,True,True,0.018387,2.31938
output_36.txt,5,3,1,0.5,2.9875000000000003,True,True,0.024063,2.213463
output_37.txt,5,3,1,0.5,3.4000000000000004,True,True,0.028423,2.160371
output_38.txt,5,3,1,0.5,3.8125000000000004,True,True,0.032742,2.16653
output_39.txt,5,3,1,0.5,4.225,True,True,0.051565,2.000158
output_4.txt,5,2,1,0.5,1.3375000000000001,True,True,0.048682,2.096885
output_40.txt,5,3,1,0.5,4.6375,True,True,0.066333,2.011388
output_41.txt,5,3,1,0.5,5.05,True,True,0.081415,2.034902
output_42.txt,5,3,1,0.5,5.4625,True,True,0.045234,1.838086
output_43.txt,3,2,1,0.5,5.05,True,True,0.494291,0.65139
output_44.txt,5,3,1,0.5,5.875,True,True,0.104092,1.889112
output_45.txt,5,3,1,0.5,6.2875000000000005,True,True,0.078273,1.937107
output_46.txt,5,3,1,0.5,6.7,True,True,0.093822,1.88633
output_47.txt,5,3,1,0.5,7.1125,True,True,0.107769,1.839003
output_48.txt,5,3,1,0.5,7.525,True,True,0.137673,1.520189
output_49.txt,5,3,1,0.5,7.9375,True,True,0.159608,1.336836
output_5.txt,5,2,1,0.5,1.7500000000000002,True,True,0.072409,2.18277
output_50.txt,5,3,1,0.5,8.35,True,True,0.19025,1.43579
output_51.txt,5,3,1,0.5,8.762500000000001,True,True,0.212252,1.339495
output_52.txt,5,3,1,0.5,9.175,True,True,0.161235,1.330753
output_53.txt,5,3,1,0.5,9.5875,True,True,0.176393,1.301156
output_54.txt,3,2,1,0.5,5.4625,True,True,0.576719,0.570943
output_55.txt,5,3,1,0.5,10.0,True,True,0.194042,1.269176
output_56.txt,5,4,1,0.5,0.1,True,True,0.0,4.130496
output_57.txt,5,4,1,0.5,0.5125000000000001,True,True,0.0,3.957006
output_58.txt,5,4,1,0.5,0.925,True,True,0.0,3.79713
output_59.txt,5,4,1,0.5,1.3375000000000001,True,True,0.0,3.711957
output_6.txt,5,2,1,0.5,2.1625,True,True,0.074273,2.007684
output_60.txt,5,4,1,0.5,1.7500000000000002,True,True,0.0,3.588149
output_61.txt,5,4,1,0.5,2.1625,True,True,1e-06,3.4764
output_62.txt,5,4,1,0.5,2.575,True,True,1e-06,3.395029
output_63.txt,5,4,1,0.5,2.9875000000000003,True,True,1e-06,3.337548
output_64.txt,5,4,1,0.5,3.4000000000000004,True,True,2e-06,3.285663
output_65.txt,3,2,1,0.5,5.875,True,True,0.577521,0.547338
output_66.txt,5,4,1,0.5,3.8125000000000004,True,True,4e-06,3.223466
output_67.txt,,,,,,False,False,,
output_68.txt,,,,,,False,False,,
output_69.txt,,,,,,False,False,,
output_7.txt,5,2,1,0.5,2.575,True,True,0.106032,1.89728
output_70.txt,,,,,,False,False,,
output_71.txt,,,,,,False,False,,
output_72.txt,,,,,,False,False,,
output_73.txt,,,,,,False,False,,
output_74.txt,,,,,,False,False,,
output_75.txt,,,,,,False,False,,
output_76.txt,3,2,1,0.5,6.2875000000000005,True,True,0.636369,0.456369
output_77.txt,,,,,,False,False,,
output_78.txt,,,,,,False,False,,
output_79.txt,,,,,,False,False,,
output_8.txt,5,2,1,0.5,2.9875000000000003,True,True,0.142789,1.703956
output_80.txt,,,,,,False,False,,
output_81.txt,,,,,,False,False,,
output_82.txt,,,,,,False,False,,
output_83.txt,,,,,,False,False,,
output_84.txt,,,,,,False,False,,
output_85.txt,,,,,,False,False,,
output_86.txt,,,,,,False,False,,
output_87.txt,3,2,1,0.5,6.7,True,True,0.685078,0.39895
output_88.txt,,,,,,False,False,,
output_89.txt,,,,,,False,False,,
output_9.txt,5,2,1,0.5,3.4000000000000004,True,True,0.177485,1.642528
output_90.txt,,,,,,False,False,,
output_91.txt,,,,,,False,False,,
output_92.txt,,,,,,False,False,,
output_93.txt,,,,,,False,False,,
output_94.txt,,,,,,False,False,,
output_95.txt,,,,,,False,False,,
output_96.txt,,,,,,False,False,,
output_97.txt,,,,,,False,False,,
output_98.txt,3,2,1,0.5,7.1125,True,True,0.731247,0.354979
output_99.txt,,,,,,False,False,,
